x,a,y,s,m_y
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,1,1,1
0,1,0,1,0
0,0,1,1,1
1,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,0,0,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,1,1,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
1,1,0,1,0
0,1,1,1,1
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,1,1,1
0,0,0,1,0
1,0,1,1,1
0,1,0,1,0
1,0,1,1,1
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,1,1,1
1,1,0,1,0
1,0,0,1,0
0,0,0,1,0
1,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,1,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,1,0,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
1,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,0,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,1,1,1
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,1,1,1
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,0,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,1,1,0
0,1,1,1,1
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,1,1,1,1
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,1,1,1
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,1,0,0,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
1,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,0,0
1,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,1,0,1,0
1,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,0,1,0
1,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,1,1,1
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,1,1,1
1,0,1,1,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,0,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,0,1,0
1,0,0,1,0
0,1,0,1,0
1,1,0,0,0
1,1,0,0,0
1,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
1,1,1,1,1
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,1,0,1
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,1,1,1
1,0,1,1,1
1,1,0,1,0
0,0,0,1,0
0,1,1,0,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
1,0,0,1,0
1,0,1,1,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,0,1,0
0,0,1,1,1
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
1,1,1,0,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,1,1,1
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,1,1,1
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,1,1,1
0,0,0,1,0
1,0,0,1,0
0,1,0,0,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,1,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,0,1,0
1,1,0,1,0
0,0,1,1,1
0,0,1,1,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,1,1,1
1,1,1,1,1
1,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,1,1,1
1,0,1,1,1
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
1,1,0,1,0
0,1,1,0,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,1,1,1
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,1,1,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,1,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
1,1,1,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
1,0,1,1,1
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,1,1,1
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,0,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
1,0,0,1,0
1,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,0,0
0,0,0,1,0
1,1,1,0,1
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,1,1,1
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,0,0,0
0,1,0,1,0
0,1,0,1,0
1,1,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,1,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,1,1,1
1,0,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,1,1,1
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,1,0,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,1,0,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,1,1,1
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,1,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
1,0,0,1,0
1,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,1,0,1
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
1,1,1,1,1
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,1,1,1
0,0,0,1,0
1,1,0,1,0
1,0,0,1,0
0,1,1,1,1
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,1,1,1
1,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,0,0,1,0
0,1,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
1,1,1,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,0,0
0,1,0,1,0
0,1,1,1,1
1,1,0,1,1
0,1,0,1,0
0,1,0,1,0
1,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,1,0,0,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,1,1,0,1
0,0,1,1,1
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,1,1,1
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
